"source_group","target_group","n_lr_pairs","total_score","mean_score","max_score","top_ligand","top_receptor"
"Myeloid_Monocyte-like","T cells",107,33.7416972244086,0.315342964714099,2.96657938593925,"B2M","CD3D"
"T_NK_CD8+ T effector","Myeloid_Macro-TIMD4",122,33.7175863372596,0.276373658502128,4.77200885271681,"HLA-A","APLP2"
"T_NK_CD8+ T CXCL13","T cells",75,33.6657364057484,0.448876485409979,4.1239178815965,"B2M","CD3D"
"Myeloid_cDC1","Macrophages",201,33.6572631937526,0.167449070615684,5.61825462812875,"MIF","CD74"
"B_PC_IGHG","T_NK_CD56dim cytotoxic NK",110,33.5153738496718,0.304685216815198,3.87046877460757,"MIF","CD74"
"T_NK_CD4+ T naive","Myeloid_Macro-C3/CX3CR1",107,33.5016386360523,0.313099426505162,10.8124155475371,"MIF","CD74"
"CNV_Subclone_03","Myeloid_Macro-MCEMP1",175,33.4554575405712,0.191174043088978,11.8197594315958,"MIF","CD74"
"T_NK_CD4+ T regulatory","Myeloid_cDC1",104,33.4369802504436,0.321509425485034,11.6080557396896,"MIF","CD74"
"Myeloid_Macro-MCEMP1","Smooth_muscle_cells",208,33.4136627744372,0.160642609492487,9.72848141119056,"TIMP1","CD63"
"CNV_Subclone_05","Myeloid_cDC2",202,33.3977120959208,0.165335208395647,14.238300837665,"MIF","CD74"
"T_NK_CD56dim cytotoxic NK","B_Bn_TCL1A",47,33.3590011904449,0.709765982775423,8.20140896947003,"MIF","CD74"
"T_NK_CD4+ T naive","Myeloid_cDC1",96,33.298769620915,0.346862183551197,13.0522149977549,"MIF","CD74"
"Macrophages","Myeloid_Macro-Inflammatory_M1",274,33.2488509968414,0.121346171521319,7.13642675305221,"MIF","CD74"
"CNV_Subclone_04","T_NK_CD56bright regulatory",157,33.2315934469944,0.211666200299327,6.07890053459237,"MIF","CD74"
"NK cells","B cells",242,33.2282355593325,0.137306758509638,8.35674836213416,"MIF","CD74"
"Myeloid_Macro-THBS1","Myeloid_Macro-M2-like",176,33.2185904649723,0.188741991278252,7.87306348222721,"MIF","CD74"
"Myeloid_Macro-Inflammatory_TNF","B_Bn_TCL1A",69,33.1463733395398,0.480382222312171,12.2293057120859,"MIF","CD74"
"T_NK_CD8+ T cytotoxic","T cells",81,33.0835858689354,0.408439331715252,4.04316038629465,"B2M","CD3D"
"T_NK_CD56bright regulatory","NK cells",61,33.0648619118902,0.542046916588364,5.30341212507783,"KLRD1","B2M"
"T_NK_CD4+ T effector","T cells",78,32.9608563200701,0.42257508102654,3.98734631336241,"B2M","CD3D"
"Myeloid_Macro-M2-like","Myeloid_Macro-C3/CX3CR1",188,32.8944475837958,0.174970465871254,5.78998469494608,"MIF","CD74"
"T_NK_MAIT","B cells",172,32.868855235483,0.191097995555134,7.36020602357889,"MIF","CD74"
"Myeloid_cDC2-like","Myeloid_Macro-M2-like",160,32.8604709955624,0.205377943722265,6.55999388440756,"MIF","CD74"
"T_NK_Th17","Myeloid_Macro-Inflammatory_TNF",123,32.8439306440167,0.26702382637412,8.13478151610764,"MIF","CD74"
"T_NK_MAIT","T cells",77,32.8056136934152,0.426046931083314,3.9154756923673,"B2M","CD3D"
"CNV_Subclone_05","T_NK_CD8+ T resident memory",98,32.8021937562386,0.334716262818761,7.40600802206746,"MIF","CD74"
"CNV_Subclone_03","Monocytes",208,32.7341694337703,0.157375814585434,10.9786290883628,"MIF","CD74"
"T_NK_CD4+ T regulatory","Myeloid_mDC_LAMP3",88,32.7107001566202,0.371712501779775,10.2348130099742,"MIF","CD74"
"T_NK_MAIT","Myeloid_Macro-Inflammatory_TNF",122,32.7036246199691,0.268062496884993,8.2949165896729,"MIF","CD74"
"T_NK_CD56bright regulatory","Macrophages",154,32.7036036674745,0.212361062775808,5.24405399284485,"MIF","CD74"
"Myeloid_Monocyte-like","T_NK_CD8+ T effector",79,32.6930268445749,0.41383578284272,3.78211441247506,"LGALS1","CD69"
"CNV_Subclone_01","Myeloid_Macro-LYVE1",281,32.6594907939355,0.116225945885891,6.85506738781506,"MIF","CD74"
"NK cells","Myeloid_Macro-Inflammatory_TNF",170,32.6563432510801,0.192096136771059,9.41801498527652,"MIF","CD74"
"B_PC_IGHG","Myeloid_Interferon-Responsive Myeloid",169,32.6499380212031,0.193194899533746,7.96826324987313,"MIF","CD74"
"T_NK_CD4+ T naive","Myeloid_mDC_LAMP3",79,32.6364796496457,0.413119995565136,11.5081270165897,"MIF","CD74"
"B_Bm_stress-response","T_NK_CD4+ T effector",66,32.6174060596975,0.494203122116628,5.64108903836132,"B2M","CD3D"
"B_Bn_TCL1A","T_NK_CD4+ T regulatory",55,32.6045669985477,0.592810309064503,5.74312422676262,"B2M","CD3D"
"B cells","B_Classical-Bm_TXNIP",172,32.5875770311923,0.189462657158095,12.1034596962945,"MIF","CD74"
"T cells","T_NK_CD56bright regulatory",71,32.5611331105612,0.458607508599454,4.84690037270679,"B2M","KLRD1"
"CNV_Subclone_01","Myeloid_Macro-MCEMP1",242,32.4732807073375,0.134187110360899,8.3765766729723,"MIF","CD74"
"CNV_Subclone_04","T_NK_CD4+ T effector",174,32.4687618451586,0.186602079569877,4.55901328074066,"MIF","CD74"
"T_NK_Th17","B cells",174,32.4685136474768,0.186600653146418,7.21811573004795,"MIF","CD74"
"T_NK_CD4+ T naive","T_NK_CD4+ T naive",52,32.4628228592138,0.62428505498488,4.54093467413007,"B2M","CD3D"
"T_NK_CD56dim cytotoxic NK","NK cells",65,32.455312353666,0.499312497748708,4.91298749668295,"KLRD1","B2M"
"Myeloid_Monocyte-like","B_Early-PC_MS4A1low",119,32.4165750279631,0.272408193512295,4.16027763448779,"HLA-B","CANX"
"B_Classical-Bm_TXNIP","Myeloid_Macro-Inflammatory_M1",100,32.4060545424054,0.324060545424054,6.18223914256987,"MIF","CD74"
"Myeloid_Macro-TIMD4","Smooth_muscle_cells",221,32.3579333946395,0.146415988211039,5.9648400868075,"TIMP1","CD63"
"T_NK_CD56dim cytotoxic NK","Macrophages",144,32.3571854789004,0.224702676936808,4.08785065625538,"MIF","CD74"
"Myeloid_Proliferating Myeloid","Myeloid_Macro-M2-like",192,32.337416545654,0.168424044508614,9.49982281739631,"MIF","CD74"
"CNV_Subclone_04","T_NK_CD4+ T regulatory",150,32.2724904574554,0.215149936383036,6.80201349829596,"MIF","CD74"
"Myeloid_cDC2","Myeloid_Macro-M2-like",179,32.2265420979472,0.180036548033224,7.5767317432386,"MIF","CD74"
"T_NK_CD4+ T regulatory","T_NK_CD8+ T effector",57,32.2153037854391,0.565180768165598,4.61643889696527,"B2M","CD3D"
"Myeloid_Macro-Inflammatory_TNF","Myeloid_Macro-M2-like",165,32.2035517791382,0.195173041085686,8.50855615369486,"MIF","CD74"
"Monocytes","Macrophages",257,32.1271200071548,0.125008249055077,5.06023152789351,"MIF","CD74"
"DC","T cells",150,32.096666437084,0.213977776247227,3.34989873593911,"B2M","CD3D"
"CNV_Subclone_05","Myeloid_cDC1",133,32.0315041507135,0.240838377073034,15.7579472179388,"MIF","CD74"
"Myeloid_Macro-TIMD4","B_Bn_TCL1A",66,32.0275171591373,0.48526541150208,10.3737959242822,"MIF","CD74"
"CNV_Subclone_02","T_NK_MAIT",165,32.0123895879816,0.194014482351404,4.1735069849387,"MIF","CD74"
"T_NK_Th17","T_NK_CD8+ T effector",58,31.9584311747108,0.551007434046738,4.29486107479884,"B2M","CD3D"
"B cells","Smooth_muscle_cells",435,31.9165018738802,0.0733712686755866,3.48893846418658,"TIMP1","CD63"
"Myeloid_Macro-M2-like","T_NK_CD4+ T regulatory",93,31.9048959635775,0.343063397457823,5.52140242727431,"B2M","CD3D"
"DC","T_NK_CD8+ T effector",107,31.8198847414335,0.297382100387229,3.79905843408389,"B2M","CD3D"
"T_NK_Th17","T cells",75,31.7564293458447,0.423419057944595,3.78708301941982,"B2M","CD3D"
"CNV_Subclone_02","T_NK_CD4+ T effector",164,31.7217691489274,0.193425421639801,4.3885928157405,"MIF","CD74"
"Myeloid_Macro-Inflammatory_M1","B_Classical-Bm_TXNIP",99,31.6687941065542,0.319886809157113,11.7038353352503,"MIF","CD74"
"B_Early-PC_MS4A1low","T_NK_CD8+ T effector",74,31.590510643739,0.426898792482959,5.00632680997012,"MIF","CD74"
"T_NK_CD4+ T regulatory","T cells",78,31.5655729254132,0.404686832377092,4.07064094796249,"B2M","CD3D"
"Myeloid_cDC1","Myeloid_Macro-M2-like",119,31.5111575515028,0.264799643289939,7.8423989887183,"MIF","CD74"
"B_Classical-Bm_TXNIP","T_NK_CD4+ T naive",66,31.494132878685,0.477183831495228,4.31706976816396,"B2M","CD3D"
"T_NK_CD4+ T effector","Myeloid_Macro-Inflammatory_M1",116,31.4781193426895,0.271363097781806,9.71227932442532,"MIF","CD74"
"CNV_Subclone_01","T_NK_CD8+ T resident memory",117,31.4774510224651,0.269038042927052,6.56764663581615,"MIF","CD74"
"Myeloid_Macro-C3/CX3CR1","B_Classical-Bm_TXNIP",97,31.4602817734933,0.324332801788591,9.82754203714281,"MIF","CD74"
"T_NK_CD8+ T CXCL13","Myeloid_Macro-Inflammatory_TNF",119,31.4352557614457,0.264161813121393,7.41340973608378,"MIF","CD74"
"CNV_Subclone_02","T_NK_CD4+ T regulatory",139,31.4181659201742,0.226029970648735,6.54774744730332,"MIF","CD74"
"NK cells","T_NK_CD8+ T effector",76,31.3805642192206,0.412902160779218,4.16150263890822,"B2M","CD3D"
"T cells","Myeloid_Proliferating Myeloid",166,31.3703741128011,0.188978157306031,5.96584136893211,"MIF","CD74"
"T_NK_CD8+ T CXCL13","B cells",165,31.3396488160465,0.189937265551797,6.57803154557506,"MIF","CD74"
"T_NK_CD8+ T effector","T_NK_CD56bright regulatory",57,31.3347683444603,0.549732777972988,5.4640271067335,"B2M","KLRD1"
"CNV_Subclone_03","Myeloid_Macro-TIMD4",178,31.2676913139929,0.175661187157264,10.7556678967238,"MIF","CD74"
"Macrophages","Myeloid_mDC_LAMP3",202,31.2623227237547,0.154763973879974,8.69735516263287,"MIF","CD74"
"NK cells","Myeloid_Macro-Inflammatory_M1",159,31.2508911105096,0.196546484971759,9.58239188971841,"MIF","CD74"
"Myeloid_Macro-THBS1","NK cells",118,31.2241764849281,0.264611665126509,4.91263736378198,"TIMP1","CD63"
"CNV_Subclone_05","T_NK_CD8+ T CXCL13",97,31.0748846436792,0.320359635501847,6.19842069063707,"MIF","CD74"
"T_NK_CD8+ T CXCL13","Myeloid_mDC_LAMP3",85,31.0637920743067,0.365456377344784,9.19261237547744,"MIF","CD74"
"B_Bm_stress-response","Myeloid_Proliferating Myeloid",129,31.0078359517975,0.240370821331763,3.18630135161102,"MIF","CD74"
"T_NK_CD8+ T cytotoxic","Myeloid_Macro-Inflammatory_TNF",122,30.9638341547216,0.253801919300997,7.61039376117258,"MIF","CD74"
"B_Bm_stress-response","T_NK_CD4+ T regulatory",56,30.9398577853765,0.552497460453152,5.85190134395437,"B2M","CD3D"
"CNV_Subclone_03","Myeloid_Macro-C3/CX3CR1",159,30.8966042539662,0.194318265748215,16.3344990562441,"MIF","CD74"
"T_NK_CD8+ T cytotoxic","B cells",171,30.8572428984747,0.180451712856577,6.75281847589964,"MIF","CD74"
"T_NK_CD8+ T cytotoxic","Myeloid_mDC_LAMP3",92,30.8364570172913,0.335178880622731,9.43687214949058,"MIF","CD74"
"Myeloid_Macro-MCEMP1","Myeloid_Macro-M2-like",151,30.7406617660885,0.203580541497275,8.19083307009343,"MIF","CD74"
"Myeloid_Macro-MCEMP1","B_Bn_TCL1A",67,30.7191325719553,0.458494515999333,11.7726438941509,"MIF","CD74"
"Myeloid_Macro-M2-like","T_NK_CD56bright regulatory",89,30.7086613303809,0.345041138543606,4.46104282463311,"B2M","KLRD1"
"Macrophages","T_NK_CD4+ T naive",144,30.6789827864262,0.213048491572404,3.61697056273701,"B2M","CD3D"
"NK cells","T cells",104,30.6154064199033,0.294378907883686,3.66949144677939,"B2M","CD3D"
"B_Classical-Bm_TXNIP","Myeloid_Macro-Inflammatory_TNF",114,30.6068127261039,0.268480813386876,6.07618865491809,"MIF","CD74"
"Myeloid_Macro-LYVE1","Myeloid_Macro-M2-like",181,30.4424792670587,0.16819049318817,7.28223354868355,"MIF","CD74"
"Myeloid_Macro-M2-like","DC",217,30.4370960694588,0.14026311552746,5.90760099213552,"MIF","CD74"
"Myeloid_Macro-Inflammatory_TNF","NK cells",102,30.4073573368151,0.298111346439363,4.73489791051603,"LGALS1","CD69"
"T cells","Myeloid_cDC2",151,30.3531764975123,0.20101441389081,9.16676738857406,"MIF","CD74"
"CNV_Subclone_05","Myeloid_Macro-Inflammatory_TNF",195,30.3374645132859,0.155576741093774,11.2046714280338,"MIF","CD74"
"T_NK_CD4+ T regulatory","Myeloid_Macro-Inflammatory_TNF",121,30.2404696296578,0.249921236608742,8.25389555395005,"MIF","CD74"
"T_NK_Th17","Myeloid_Macro-Inflammatory_M1",113,30.1947914449931,0.267210543761001,8.2767615624358,"MIF","CD74"
"CNV_Subclone_01","Myeloid_cDC2-like",263,30.1902489622238,0.11479182114914,12.8635594453966,"MIF","CD74"
"T_NK_CD4+ T regulatory","B cells",169,30.0536857636168,0.177832460139744,7.32380743283276,"MIF","CD74"
"T_NK_CD8+ T CXCL13","Myeloid_Macro-Inflammatory_M1",107,30.0369730735246,0.280719374518922,7.54279935222708,"MIF","CD74"
"CNV_Subclone_05","Myeloid_Macro-Inflammatory_M1",175,29.9973260102378,0.171413291487073,11.4002316610031,"MIF","CD74"
"B_Classical-Bm_TXNIP","Myeloid_cDC1",94,29.9870481148623,0.31901115015811,8.54538758458171,"MIF","CD74"
"B_Bn_TCL1A","DC",137,29.8986511250638,0.218238329380027,4.00184886798943,"MIF","CD74"
"B_Early-PC_MS4A1low","T cells",103,29.8676096736101,0.289976792947671,3.35162637546203,"B2M","CD3D"
"Myeloid_Macro-MCEMP1","NK cells",98,29.8483903387591,0.304575411619991,5.74988457159512,"TIMP1","CD63"
"CNV_Subclone_01","T_NK_CD8+ T CXCL13",118,29.7729402341849,0.252313052832075,5.49675839871308,"MIF","CD74"
"Myeloid_Interferon-Responsive Myeloid","CNV_Subclone_04",259,29.6865337230789,0.114619821324629,3.00432702360914,"HLA-B","CANX"
"CNV_Subclone_05","DC",211,29.6667892421688,0.140600896882316,13.3190083103867,"MIF","CD74"
"DC","Macrophages",286,29.6552855064276,0.103689809463034,4.48229541432024,"MIF","CD74"
"T_NK_MAIT","Myeloid_Macro-Inflammatory_M1",112,29.6352446936006,0.264600399050005,8.43969154636449,"MIF","CD74"
"B_PC_IGHG","Myeloid_Monocyte-like",125,29.6293965384516,0.237035172307612,5.7954608693424,"MIF","CD74"
"T_NK_CD56bright regulatory","B_Bm_stress-response",24,29.5898872101228,1.23291196708845,9.83799353005205,"MIF","CD74"
"CNV_Subclone_05","Myeloid_mDC_LAMP3",115,29.3696156447752,0.25538796212848,13.8937688458204,"MIF","CD74"
"T_NK_CD8+ T cytotoxic","Myeloid_Macro-Inflammatory_M1",110,29.2757747903474,0.266143407184976,7.74322142921102,"MIF","CD74"
"T cells","DC",162,29.249648943108,0.180553388537703,8.57491721939358,"MIF","CD74"
"T_NK_CD4+ T naive","T_NK_CD8+ T effector",52,29.2430244914919,0.562365855605614,4.2078106331806,"B2M","CD3D"
"Myeloid_Interferon-Responsive Myeloid","CNV_Subclone_02",245,29.2295542066855,0.119304302884431,3.51223544437952,"APOE","LSR"
"B_Classical-Bm_TXNIP","Myeloid_mDC_LAMP3",79,29.1855596101998,0.369437463420251,7.53446106628423,"MIF","CD74"
"B cells","Myeloid_Macro-M2-like",296,29.1627027029658,0.0985226442667763,8.46883726299573,"MIF","CD74"
"Smooth_muscle_cells","B_Bm_stress-response",108,29.092610775255,0.269376025696805,12.6785744393007,"MIF","CD74"
"Myeloid_Macro-TIMD4","Myeloid_Macro-M2-like",158,29.0618298888206,0.183935632207726,7.21758268431337,"MIF","CD74"
"Myeloid_Macro-LYVE1","NK cells",113,29.0083328730303,0.256710910380799,4.66709577621561,"LGALS1","CD69"
"T cells","T_NK_CD4+ T naive",68,29.0062149799783,0.42656198499968,4.10438373173694,"B2M","CD3D"
"CNV_Subclone_02","Smooth_muscle_cells",389,28.9192794030332,0.0743426205733501,6.47768510620602,"TIMP1","CD63"
"T_NK_CD4+ T naive","Myeloid_Macro-Inflammatory_TNF",111,28.8683061202293,0.260074829911976,9.28076344178976,"MIF","CD74"
"T_NK_CD8+ T effector","Myeloid_Proliferating Myeloid",137,28.860477966749,0.210660423114956,4.40958029337674,"MIF","CD74"
"Myeloid_Proliferating Myeloid","NK cells",113,28.842269918333,0.255241326710911,5.20404598778328,"LGALS1","CD69"
"CNV_Subclone_02","Myeloid_Macro-M2-like",235,28.8392909697191,0.122720387105188,9.73989245007113,"MIF","CD74"
"B_Bn_TCL1A","Myeloid_cDC2",120,28.8384315534183,0.240320262945152,4.27806085569207,"MIF","CD74"
"T_NK_CD8+ T effector","T_NK_CD4+ T naive",62,28.8317153366289,0.465027666719821,4.62697027835182,"B2M","CD3D"
"Myeloid_Macro-Inflammatory_M1","Myeloid_Macro-M2-like",166,28.8271961331548,0.173657808031053,8.18921856181983,"MIF","CD74"
"T_NK_CD4+ T regulatory","Myeloid_Macro-Inflammatory_M1",111,28.727992749214,0.258810745488414,8.39795455182445,"MIF","CD74"
"Myeloid_cDC2","B_Classical-Bm_TXNIP",104,28.6323596462943,0.275311150445137,10.8284838208693,"MIF","CD74"
"Myeloid_cDC2-like","B_Classical-Bm_TXNIP",94,28.5845142413548,0.304090577035689,9.37538638684144,"MIF","CD74"
"B_Bn_TCL1A","Myeloid_Macro-C3/CX3CR1",101,28.5813468851653,0.282983632526389,3.92217479277831,"MIF","CD74"
"B_PC_IGHG","Myeloid_cDC2-like",156,28.5636815993877,0.183100523072998,9.78948078969989,"MIF","CD74"
"T_NK_CD4+ T naive","T cells",67,28.5525821715302,0.42615794285866,3.71032448321947,"B2M","CD3D"
"B cells","B_Bn_TCL1A",111,28.5034867422142,0.256788168848777,12.1722179467671,"MIF","CD74"
"T_NK_CD4+ T naive","B cells",156,28.4979918623155,0.182679435014843,8.23496297391526,"MIF","CD74"
"T cells","Myeloid_Macro-C3/CX3CR1",129,28.4976110216981,0.220911713346497,8.40419647955456,"MIF","CD74"
"Myeloid_Macro-Inflammatory_TNF","CNV_Subclone_04",206,28.4459030012054,0.138086907772842,3.43289984763967,"C3","IFITM3"
"Myeloid_cDC1","B_Early-PC_MS4A1low",120,28.4142160617179,0.236785133847649,6.63034318587684,"MIF","CD74"
"CNV_Subclone_05","T_NK_¦Ã¦ÄT",112,28.4076140805458,0.253639411433445,6.8453202532187,"MIF","CD74"
"CNV_Subclone_03","Myeloid_cDC2",173,28.3100126482289,0.16364169160826,17.8166412008264,"MIF","CD74"
"CNV_Subclone_05","B cells",266,28.3005570178619,0.106393071495721,9.9420758780757,"MIF","CD74"
"T_NK_CD8+ T resident memory","B_Early-PC_MS4A1low",81,28.2589598964642,0.348876048104497,5.77185268505147,"MIF","CD74"
"B_Classical-Bm_TXNIP","B cells",158,28.2540110713155,0.178822854881744,5.39149488181814,"MIF","CD74"
"Monocytes","B_Classical-Bm_TXNIP",99,28.1920735973888,0.284768420175645,10.0949377304534,"MIF","CD74"
"DC","B_Early-PC_MS4A1low",178,28.1880593469645,0.158359883971711,5.28974901006288,"MIF","CD74"
"B_PC_IGHG","T_NK_Th17",85,28.1857681743573,0.331597272639498,4.53129333742753,"B2M","CD3D"
"CNV_Subclone_02","Macrophages",349,28.1736575208547,0.0807268123806723,6.97760926392647,"MIF","CD74"
"Myeloid_Macro-Inflammatory_TNF","CNV_Subclone_02",190,28.1085000256566,0.147939473819245,3.62820630360206,"C3","IFITM3"
"Myeloid_Macro-Inflammatory_M1","Smooth_muscle_cells",235,28.0973231864369,0.119563077389093,1.83869961302104,"APOE","LRP1"
"CNV_Subclone_03","Myeloid_cDC1",112,27.9955935604036,0.249960656789318,19.7182019711853,"MIF","CD74"
"CNV_Subclone_03","Myeloid_Monocyte-like",152,27.9386206166913,0.183806714583495,10.7456216846686,"MIF","CD74"
"CNV_Subclone_02","B_Classical-Bm_TXNIP",128,27.9138100223595,0.218076640799684,13.9200213742186,"MIF","CD74"
"Myeloid_Interferon-Responsive Myeloid","B_Bm_stress-response",59,27.8193745598611,0.471514823048493,13.7085835066662,"MIF","CD74"
"CNV_Subclone_03","Myeloid_Proliferating Myeloid",206,27.7592469710591,0.134753626073102,11.5952822435308,"MIF","CD74"
"B_Classical-Bm_TXNIP","T_NK_CD8+ T effector",53,27.6424528545232,0.521555714236287,4.00036850962691,"B2M","CD3D"
"Myeloid_Macro-M2-like","B cells",262,27.6019389216895,0.105350911914845,4.40977405768294,"MIF","CD74"
"Myeloid_Macro-Inflammatory_M1","B_Bn_TCL1A",71,27.5788337419247,0.388434278055278,11.7703233693879,"MIF","CD74"
"Myeloid_Macro-M2-like","Myeloid_Macro-Inflammatory_M1",180,27.4742833412539,0.152634907451411,5.05653411287356,"MIF","CD74"
"Myeloid_Macro-M2-like","Myeloid_Macro-Inflammatory_TNF",200,27.4740455439591,0.137370227719796,4.96979403437909,"MIF","CD74"
"CNV_Subclone_01","Myeloid_Macro-TIMD4",248,27.3584716731014,0.110316418036699,7.62246281976736,"MIF","CD74"
"B_Classical-Bm_TXNIP","T cells",80,27.3298274428829,0.341622843036036,3.52740807918668,"B2M","CD3D"
"Monocytes","Smooth_muscle_cells",229,27.3242195278885,0.119319735929644,6.8247755855958,"TIMP1","CD63"
"CNV_Subclone_04","B_Classical-Bm_TXNIP",135,27.2822337802902,0.202090620594742,14.4605719823538,"MIF","CD74"
"CNV_Subclone_02","B_Early-PC_MS4A1low",205,27.2644237349742,0.132997188951094,8.23457587791726,"MIF","CD74"
"Myeloid_Macro-M2-like","Myeloid_cDC1",140,27.2395903528861,0.194568502520615,6.98938407795105,"MIF","CD74"
"T cells","Myeloid_cDC1",111,27.215474595186,0.245184455812487,10.145131663896,"MIF","CD74"
"B_PC_IGHG","T_NK_CD4+ T effector",77,27.1623530931018,0.352757832377946,4.56406661507828,"B2M","CD3D"
"CNV_Subclone_03","Myeloid_Macro-Inflammatory_TNF",169,27.0715784671172,0.160186854835013,14.0206063126819,"MIF","CD74"
"T_NK_CD8+ T resident memory","B_Classical-Bm_TXNIP",46,27.0085504685096,0.587142401489339,9.75694606934372,"MIF","CD74"
"DC","Myeloid_Macro-M2-like",183,26.9919549130694,0.147497021382893,6.25673832019067,"MIF","CD74"
"Monocytes","Myeloid_Macro-M2-like",166,26.9804533576735,0.16253285155225,7.06346672476289,"MIF","CD74"
"T_NK_CD56dim cytotoxic NK","B_Bm_stress-response",23,26.9646869383837,1.1723776929732,7.66892338693152,"MIF","CD74"
"T_NK_CD56bright regulatory","Myeloid_Macro-M2-like",92,26.9516536409609,0.292952756966967,7.32006049073789,"MIF","CD74"
"Myeloid_mDC_LAMP3","Macrophages",240,26.9460540371519,0.112275225154799,4.19040008141166,"MIF","CD74"
"B_Bn_TCL1A","T_NK_CD56bright regulatory",56,26.8940099952746,0.480250178487047,4.64018398590513,"B2M","KLRD1"
"T_NK_CD4+ T naive","Myeloid_Macro-Inflammatory_M1",100,26.7950564409248,0.267950564409248,9.4427448325397,"MIF","CD74"
"CNV_Subclone_04","B_Early-PC_MS4A1low",217,26.7475874033218,0.123260771443879,8.55434586094243,"MIF","CD74"
"Myeloid_Proliferating Myeloid","B_Bm_stress-response",57,26.74230216243,0.469163195832105,12.7675441388005,"MIF","CD74"
"T cells","Myeloid_mDC_LAMP3",94,26.6804280260402,0.283834340702556,8.94495407930566,"MIF","CD74"
"Myeloid_cDC2-like","Smooth_muscle_cells",216,26.6272650784897,0.123274375363378,5.93165043617641,"TIMP1","CD63"
"CNV_Subclone_03","DC",182,26.601831660458,0.146163910222296,16.6663139740135,"MIF","CD74"
"B_Bm_stress-response","DC",129,26.5834388257067,0.206073169191525,4.57978491824985,"MIF","CD74"
"CNV_Subclone_04","Myeloid_Macro-M2-like",244,26.5824325036356,0.108944395506703,10.118117787915,"MIF","CD74"
